Time,NO1_pos,NO1_neg,NO2_pos,NO2_neg,NO3_pos,NO3_neg,NO4_pos,NO4_neg,NO5_pos,NO5_neg
7392,0,0,23,13,0,0,0,0,12,20
7393,0,0,0,0,0,0,0,0,0,0
7394,0,0,0,0,0,0,0,0,0,0
7395,0,0,0,0,0,0,0,0,0,0
7396,0,0,0,0,0,0,0,0,0,0
7397,2,9,26,21,0,0,0,0,5,33
7398,7,0,73,0,0,0,0,0,13,1
7399,0,17,1,39,0,0,0,0,0,59
7400,0,17,0,38,0,0,0,0,0,60
7401,0,0,5,31,0,0,0,0,1,34
7402,0,0,75,0,0,0,0,0,17,0
7403,0,0,0,0,0,0,0,0,0,0
7404,0,0,0,0,0,0,0,0,0,0
7405,0,0,4,39,0,0,0,0,1,43
7406,0,0,0,45,0,0,0,0,0,49
7407,0,0,14,23,0,0,0,0,3,25
7408,0,0,72,0,0,0,0,0,16,0
7409,0,0,3,38,0,0,0,0,1,43
7410,0,0,0,50,0,0,0,0,0,55
7411,0,0,0,49,0,0,0,0,0,52
7412,0,0,0,50,0,0,0,0,0,54
7413,0,0,0,60,0,0,0,0,0,61
7414,0,0,26,37,0,0,0,0,6,37
7415,0,0,15,44,0,0,0,0,3,44
7416,0,0,5,14,0,0,0,0,10,16
7417,0,0,0,0,0,0,0,0,0,0
7418,0,0,0,0,0,0,0,0,0,0
7419,0,0,0,0,0,0,0,0,0,0
7420,0,0,0,0,0,0,0,0,0,0
7421,0,0,0,0,0,0,0,0,0,0
7422,0,0,0,0,0,0,0,0,0,0
7423,0,0,18,16,0,0,0,0,9,18
7424,0,0,51,0,0,0,0,0,24,0
7425,0,0,43,3,0,0,0,0,14,3
7426,0,0,14,20,0,0,0,0,4,23
7427,0,0,41,1,0,0,0,0,14,1
7428,0,0,38,8,0,0,0,0,12,10
7429,0,0,0,0,0,0,0,0,0,0
7430,0,0,0,0,0,0,0,0,0,0
7431,0,0,0,0,0,0,0,0,0,0
7432,0,0,60,1,0,0,0,0,12,0
7433,0,0,17,18,0,0,0,0,3,4
7434,0,0,5,19,0,0,0,0,1,4
7435,0,0,36,38,0,0,0,0,7,8
7436,0,0,31,36,0,0,0,0,6,8
7437,0,0,33,22,0,0,0,0,7,5
7438,0,0,0,75,0,0,0,0,0,16
7439,0,0,2,51,0,0,0,0,0,11
7440,0,0,0,44,0,0,0,0,0,52
7441,0,0,0,0,0,0,0,0,0,0
7442,0,0,0,0,0,0,0,0,0,0
7443,0,0,0,0,0,0,0,0,0,0
7444,0,0,0,0,0,0,0,0,0,0
7445,0,0,0,0,0,0,0,0,0,0
7446,0,0,0,0,0,0,0,0,0,0
7447,0,0,8,1,0,0,0,0,1,1
7448,0,0,0,46,0,0,0,0,0,55
7449,0,0,16,26,0,0,0,0,5,31
7450,0,0,17,12,0,0,0,0,5,14
7451,0,0,36,1,0,0,0,0,12,1
7452,0,0,13,16,0,0,0,0,4,19
7453,0,0,0,0,0,0,0,0,0,0
7454,0,0,0,0,0,0,0,0,0,0
7455,0,0,0,0,0,0,0,0,0,0
7456,0,0,15,33,0,0,0,0,3,7
7457,0,0,68,5,0,0,0,0,14,1
7458,0,0,6,11,0,0,0,0,1,2
7459,0,0,9,14,0,0,0,0,2,3
7460,0,0,74,4,0,0,0,0,15,1
7461,0,0,92,0,0,0,0,0,18,0
7462,0,0,33,51,0,0,0,0,6,11
7463,0,0,0,86,0,0,0,0,0,18
7464,0,0,1,44,0,0,0,0,0,11
7465,0,0,0,0,0,0,0,0,0,0
7466,0,0,0,0,0,0,0,0,0,0
7467,0,0,0,0,0,0,0,0,0,0
7468,0,0,0,0,0,0,0,0,0,0
7469,0,0,52,3,0,0,0,0,0,0
7470,0,0,61,13,0,0,0,0,0,2
7471,0,0,75,6,0,0,0,0,0,1
7472,0,0,41,20,0,0,0,0,0,3
7473,0,0,45,34,0,0,0,0,0,2
7474,0,0,62,20,0,0,0,0,0,1
7475,0,0,1,0,0,0,0,0,0,0
7476,0,0,0,0,0,0,0,0,0,0
7477,0,0,0,39,0,0,0,0,0,2
7478,0,0,0,67,0,0,0,0,0,3
7479,0,0,35,50,0,0,0,0,5,3
7480,0,0,62,4,0,0,0,0,10,0
7481,0,0,4,85,0,0,0,0,1,4
7482,0,0,0,99,0,0,0,0,0,5
7483,0,0,14,56,0,0,0,0,2,3
7484,0,0,8,49,0,0,0,0,1,2
7485,0,0,0,58,0,0,0,0,0,4
7486,0,0,21,56,0,0,0,0,4,22
7487,0,0,19,24,0,0,0,0,9,9
7488,0,0,57,5,0,0,0,0,26,1
7489,0,0,0,0,0,0,0,0,0,0
7490,0,0,0,0,0,0,0,0,0,0
7491,0,0,0,0,0,0,0,0,0,0
7492,0,0,0,0,0,0,0,0,0,0
7493,0,0,0,114,0,0,0,0,0,19
7494,0,0,63,42,0,0,0,0,0,7
7495,0,0,57,36,0,0,0,0,0,6
7496,0,0,0,119,0,0,0,0,0,20
7497,0,0,12,78,0,0,0,0,0,4
7498,0,0,46,32,0,0,0,0,0,2
7499,0,0,0,1,0,0,0,0,0,0
7500,0,0,0,0,0,0,0,0,0,0
7501,0,0,3,50,0,0,0,0,1,3
7502,0,0,45,31,0,0,0,0,7,2
7503,0,0,73,0,0,0,0,0,12,0
7504,0,0,3,51,0,0,0,0,0,3
7505,0,0,4,25,0,0,0,0,0,1
7506,0,0,0,97,0,0,0,0,0,5
7507,0,0,0,95,0,0,0,0,0,5
7508,0,0,22,57,0,0,0,0,4,3
7509,0,0,0,80,0,0,0,0,0,31
7510,0,0,5,66,0,0,0,0,2,27
7511,0,0,0,99,0,0,0,0,0,39
7512,0,0,31,34,0,0,0,0,15,8
7513,0,0,0,0,0,0,0,0,0,0
7514,0,0,0,0,0,0,0,0,0,0
7515,0,0,0,0,0,0,0,0,0,0
7516,0,0,0,0,0,0,0,0,0,0
7517,0,0,0,102,0,0,0,0,0,17
7518,0,0,68,37,0,0,0,0,0,6
7519,0,0,65,14,0,0,0,0,0,2
7520,0,0,2,97,0,0,0,0,0,16
7521,0,0,28,56,0,0,0,0,0,3
7522,0,0,36,37,0,0,0,0,0,2
7523,0,0,0,1,0,0,0,0,0,0
7524,0,0,0,0,0,0,0,0,0,0
7525,0,0,0,61,0,0,0,0,0,3
7526,0,0,0,74,0,0,0,0,0,4
7527,0,0,1,77,0,0,0,0,0,4
7528,0,0,62,1,0,0,0,0,10,0
7529,0,0,50,29,0,0,0,0,8,2
7530,0,0,37,11,0,0,0,0,6,1
7531,0,0,2,40,0,0,0,0,0,2
7532,0,0,16,51,0,0,0,0,3,3
7533,0,0,0,87,0,0,0,0,0,34
7534,0,0,0,73,0,0,0,0,0,29
7535,0,0,0,100,0,0,0,0,0,39
7536,0,0,59,4,0,0,0,0,23,1
7537,0,0,0,0,0,0,0,0,0,0
7538,0,0,0,0,0,0,0,0,0,0
7539,0,0,0,0,0,0,0,0,0,0
7540,0,0,0,0,0,0,0,0,0,0
7541,0,0,56,31,0,0,0,0,0,5
7542,0,0,55,52,0,0,0,0,0,9
7543,0,0,5,72,0,0,0,0,0,12
7544,0,0,9,42,0,0,0,0,0,7
7545,0,0,0,50,0,0,0,0,0,3
7546,0,0,23,38,0,0,0,0,0,2
7547,0,0,0,1,0,0,0,0,0,0
7548,0,0,0,0,0,0,0,0,0,0
7549,0,0,58,0,0,0,0,0,9,0
7550,0,0,0,85,0,0,0,0,0,5
7551,0,0,52,28,0,0,0,0,8,1
7552,0,0,15,16,0,0,0,0,2,0
7553,0,0,87,0,0,0,0,0,14,0
7554,0,0,0,43,0,0,0,0,0,1
7555,0,0,7,76,0,0,0,0,1,4
7556,0,0,52,8,0,0,0,0,8,0
7557,0,0,49,8,0,0,0,0,0,3
7558,0,0,32,33,0,0,0,0,15,13
7559,0,0,26,15,0,0,0,0,11,6
7560,0,0,7,27,0,0,0,0,3,7
7561,0,0,0,0,0,0,0,0,0,0
7562,0,0,0,0,0,0,0,0,0,0
7563,0,0,0,0,0,0,0,0,0,0
7564,0,0,0,0,0,0,0,0,0,0
7565,0,0,24,51,0,0,0,0,0,9
7566,0,0,73,40,0,0,0,0,0,7
7567,0,0,89,12,0,0,0,0,0,2
7568,0,0,29,54,0,0,0,0,0,9
7569,0,0,0,99,0,0,0,0,0,5
7570,0,0,0,94,0,0,0,0,0,5
7571,0,0,0,1,0,0,0,0,0,0
7572,0,0,0,0,0,0,0,0,0,0
7573,0,0,26,42,0,0,0,0,4,2
7574,0,0,56,14,0,0,0,0,9,1
7575,0,0,50,21,0,0,0,0,8,1
7576,0,0,46,3,0,0,0,0,7,0
7577,0,0,0,52,0,0,0,0,0,2
7578,0,0,0,81,0,0,0,0,0,4
7579,0,0,0,100,0,0,0,0,0,5
7580,0,0,0,92,0,0,0,0,0,5
7581,0,0,4,48,0,0,0,0,2,20
7582,0,0,27,28,0,0,0,0,13,11
7583,0,0,0,57,0,0,0,0,0,22
7584,0,0,25,2,0,0,0,0,33,4
7585,0,0,0,0,0,0,0,0,0,0
7586,0,0,0,0,0,0,0,0,0,0
7587,0,0,0,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,0
7589,0,0,0,0,0,0,0,0,0,0
7590,0,0,0,0,0,0,0,0,0,0
7591,0,0,51,6,0,0,0,0,5,18
7592,0,0,100,0,0,0,0,0,10,0
7593,0,0,90,0,0,0,0,0,9,0
7594,0,0,82,0,0,0,0,0,8,0
7595,0,0,23,4,0,0,0,0,2,13
7596,0,0,0,13,0,0,0,0,0,41
7597,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0
7599,0,0,0,0,0,0,0,0,0,0
7600,0,0,61,0,0,0,0,0,0,1
7601,0,0,15,13,0,0,0,0,0,26
7602,0,0,0,35,0,0,0,0,0,69
7603,0,0,52,10,0,0,0,0,0,19
7604,0,0,57,9,0,0,0,0,0,19
7605,0,0,46,7,0,0,0,0,0,14
7606,0,0,70,8,0,0,0,0,0,16
7607,0,0,54,9,0,0,0,0,0,19
7608,0,0,35,1,0,0,0,0,45,3
7609,0,0,0,0,0,0,0,0,0,0
7610,0,0,0,0,0,0,0,0,0,0
7611,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0
7613,0,0,0,0,0,0,0,0,0,0
7614,0,0,0,0,0,0,0,0,0,0
7615,0,0,50,1,0,0,0,0,5,3
7616,0,0,39,7,0,0,0,0,4,20
7617,0,0,14,8,0,0,0,0,2,27
7618,0,0,1,24,0,0,0,0,0,74
7619,0,0,0,24,0,0,0,0,0,73
7620,0,0,30,2,0,0,0,0,3,7
7621,0,0,0,0,0,0,0,0,0,0
7622,0,0,0,0,0,0,0,0,0,0
7623,0,0,0,0,0,0,0,0,0,0
7624,0,0,44,4,0,0,0,0,0,8
7625,0,0,3,26,0,0,0,0,0,52
7626,0,0,33,13,0,0,0,0,0,26
7627,0,0,37,19,0,0,0,0,0,38
7628,0,0,0,35,0,0,0,0,0,66
7629,0,0,0,35,0,0,0,0,0,69
7630,0,0,0,35,0,0,0,0,0,67
7631,0,0,4,23,0,0,0,0,0,45
7632,0,0,0,45,0,0,0,0,0,50
7633,0,0,0,0,0,0,0,0,0,0
7634,0,0,0,0,0,0,0,0,0,0
7635,0,0,0,0,0,0,0,0,0,0
7636,0,0,0,0,0,0,0,0,0,0
7637,0,0,78,0,0,0,0,0,27,0
7638,0,0,59,17,0,0,0,0,20,17
7639,0,0,5,34,0,0,0,0,2,34
7640,0,0,0,70,0,0,0,0,0,68
7641,0,0,31,22,0,0,0,0,0,19
7642,0,0,72,10,0,0,0,0,0,9
7643,0,0,0,0,0,0,0,0,0,0
7644,0,0,0,0,0,0,0,0,0,0
7645,0,0,13,14,0,0,0,0,6,24
7646,0,0,6,22,0,0,0,0,3,29
7647,0,0,3,29,0,0,0,0,1,46
7648,0,0,2,34,0,0,0,0,1,52
7649,0,0,15,18,0,0,0,0,7,31
7650,0,0,0,40,0,0,0,0,0,64
7651,0,0,0,38,0,0,0,0,0,62
7652,0,0,5,23,0,0,0,0,3,37
7653,0,0,0,79,0,0,0,0,0,59
7654,0,0,20,37,0,0,0,0,14,28
7655,0,0,0,60,0,0,0,0,0,45
7656,0,0,32,8,0,0,0,0,18,8
7657,0,0,0,0,0,0,0,0,0,0
7658,0,0,0,0,0,0,0,0,0,0
7659,0,0,0,0,0,0,0,0,0,0
7660,0,0,0,0,0,0,0,0,0,0
7661,0,0,31,7,0,0,0,0,11,7
7662,0,0,0,53,0,0,0,0,0,53
7663,0,0,0,67,0,0,0,0,0,66
7664,0,0,47,9,0,0,0,0,15,9
7665,0,0,7,42,0,0,0,0,0,37
7666,0,0,1,35,0,0,0,0,0,32
7667,0,0,0,0,0,0,0,0,0,0
7668,0,0,0,0,0,0,0,0,0,0
7669,0,0,0,17,0,0,0,0,0,28
7670,0,0,13,10,0,0,0,0,7,15
7671,0,0,63,0,0,0,0,0,31,0
7672,0,0,5,15,0,0,0,0,3,25
7673,0,0,28,6,0,0,0,0,14,11
7674,0,0,0,36,0,0,0,0,0,57
7675,0,0,46,4,0,0,0,0,23,6
7676,0,0,21,17,0,0,0,0,10,28
7677,0,0,41,3,0,0,0,0,31,3
7678,0,0,35,13,0,0,0,0,26,10
7679,0,0,25,31,0,0,0,0,18,23
7680,0,0,9,32,0,0,0,0,6,35
7681,0,0,0,0,0,0,0,0,0,0
7682,0,0,0,0,0,0,0,0,0,0
7683,0,0,0,0,0,0,0,0,0,0
7684,0,0,0,0,0,0,0,0,0,0
7685,0,0,77,0,0,0,0,0,26,0
7686,0,0,47,10,0,0,0,0,16,10
7687,0,0,49,9,0,0,0,0,16,8
7688,0,0,0,34,0,0,0,0,0,34
7689,0,0,6,33,0,0,0,0,0,30
7690,0,0,3,38,0,0,0,0,0,32
7691,0,0,0,0,0,0,0,0,0,0
7692,0,0,0,0,0,0,0,0,0,0
7693,0,0,29,5,0,0,0,0,15,9
7694,0,0,38,0,0,0,0,0,19,0
7695,0,0,29,15,0,0,0,0,14,25
7696,0,0,64,0,0,0,0,0,16,0
7697,0,0,1,26,0,0,0,0,1,41
7698,0,0,66,0,0,0,0,0,33,0
7699,0,0,23,14,0,0,0,0,12,22
7700,0,0,6,27,0,0,0,0,3,44
7701,0,0,28,24,0,0,0,0,21,18
7702,0,0,18,19,0,0,0,0,15,14
7703,0,0,30,27,0,0,0,0,23,19
7704,0,0,0,50,0,0,0,0,0,53
7705,0,0,0,0,0,0,0,0,0,0
7706,0,0,0,0,0,0,0,0,0,0
7707,0,0,0,0,0,0,0,0,0,0
7708,0,0,0,0,0,0,0,0,0,0
7709,0,0,48,22,0,0,0,0,17,22
7710,0,0,38,25,0,0,0,0,13,26
7711,0,0,76,0,0,0,0,0,27,0
7712,0,0,3,52,0,0,0,0,1,52
7713,0,0,6,37,0,0,0,0,0,34
7714,0,0,80,2,0,0,0,0,0,2
7715,0,0,0,0,0,0,0,0,0,0
7716,0,0,0,0,0,0,0,0,0,0
7717,0,0,54,1,0,0,0,0,27,2
7718,0,0,10,16,0,0,0,0,5,26
7719,0,0,31,8,0,0,0,0,16,13
7720,0,0,5,33,0,0,0,0,2,54
7721,0,0,0,40,0,0,0,0,0,63
7722,0,0,2,15,0,0,0,0,1,24
7723,0,0,26,17,0,0,0,0,15,28
7724,0,0,0,40,0,0,0,0,0,64
7725,0,0,2,43,0,0,0,0,1,33
7726,0,0,31,23,0,0,0,0,23,17
7727,0,0,0,80,0,0,0,0,0,58
7728,0,0,49,10,0,0,0,0,30,10
7729,0,0,0,0,0,0,0,0,0,0
7730,0,0,0,0,0,0,0,0,0,0
7731,0,0,0,0,0,0,0,0,0,0
7732,0,0,0,0,0,0,0,0,0,0
7733,0,0,0,44,0,0,0,0,0,44
7734,0,0,25,41,0,0,0,0,9,42
7735,0,0,32,12,0,0,0,0,11,12
7736,0,0,0,66,0,0,0,0,0,65
7737,0,0,31,17,0,0,0,0,0,15
7738,0,0,61,0,0,0,0,0,0,0
7739,0,0,0,0,0,0,0,0,0,0
7740,0,0,0,0,0,0,0,0,0,0
7741,0,0,7,28,0,0,0,0,3,44
7742,0,0,8,15,0,0,0,0,4,24
7743,0,0,41,4,0,0,0,0,21,6
7744,0,0,63,0,0,0,0,0,32,0
7745,0,0,44,0,0,0,0,0,22,0
7746,0,0,30,16,0,0,0,0,14,26
7747,0,0,0,35,0,0,0,0,0,57
7748,0,0,0,40,0,0,0,0,0,65
7749,0,0,13,30,0,0,0,0,10,23
7750,0,0,0,50,0,0,0,0,0,40
7751,0,0,0,64,0,0,0,0,0,52
7752,0,0,0,42,0,0,0,0,0,38
7753,0,0,0,0,0,0,0,0,0,0
7754,0,0,0,0,0,0,0,0,0,0
7755,0,0,0,0,0,0,0,0,0,0
7756,0,0,0,0,0,0,0,0,0,0
7757,0,0,0,0,0,0,0,0,0,0
7758,0,0,0,0,0,0,0,0,0,0
7759,0,0,13,23,0,0,0,0,14,21
7760,0,0,26,14,0,0,0,0,28,12
7761,0,0,31,0,0,0,0,0,34,0
7762,0,0,46,0,0,0,0,0,50,0
7763,0,0,48,0,0,0,0,0,53,0
7764,0,0,49,0,0,0,0,0,54,0
7765,0,0,0,0,0,0,0,0,0,0
7766,0,0,0,0,0,0,0,0,0,0
7767,0,0,0,0,0,0,0,0,0,0
7768,0,0,3,16,0,0,0,0,3,27
7769,0,0,4,21,0,0,0,0,4,38
7770,0,0,1,25,0,0,0,0,1,43
7771,0,0,0,28,0,0,0,0,0,49
7772,0,0,0,34,0,0,0,0,0,60
7773,0,0,0,32,0,0,0,0,0,57
7774,0,0,0,40,0,0,0,0,0,55
7775,0,0,0,39,0,0,0,0,0,54
7776,0,0,22,4,0,0,0,0,41,5
7777,0,0,0,0,0,0,0,0,0,0
7778,0,0,0,0,0,0,0,0,0,0
7779,0,0,0,0,0,0,0,0,0,0
7780,0,0,0,0,0,0,0,0,0,0
7781,0,0,0,0,0,0,0,0,0,0
7782,0,0,0,0,0,0,0,0,0,0
7783,0,0,20,21,0,0,0,0,21,20
7784,0,0,6,38,0,0,0,0,6,35
7785,0,0,0,53,0,0,0,0,0,49
7786,0,0,33,7,0,0,0,0,35,6
7787,0,0,44,0,0,0,0,0,48,0
7788,0,0,0,16,0,0,0,0,0,14
7789,0,0,0,0,0,0,0,0,0,0
7790,0,0,0,0,0,0,0,0,0,0
7791,0,0,0,0,0,0,0,0,0,0
7792,0,0,19,5,0,0,0,0,21,9
7793,0,0,47,0,0,0,0,0,51,0
7794,0,0,0,37,0,0,0,0,0,65
7795,0,0,25,10,0,0,0,0,28,17
7796,0,0,15,17,0,0,0,0,16,29
7797,0,0,43,1,0,0,0,0,47,1
7798,0,0,34,6,0,0,0,0,37,10
7799,0,0,0,37,0,0,0,0,0,64
7800,0,0,0,40,0,0,0,0,0,30
7801,0,0,0,0,0,0,0,0,0,0
7802,0,0,0,0,0,0,0,0,0,0
7803,0,0,0,0,0,0,0,0,0,0
7804,0,0,0,0,0,0,0,0,0,0
7805,0,0,0,36,0,0,0,0,0,39
7806,0,0,15,34,0,0,0,0,15,37
7807,0,0,60,0,0,0,0,0,41,0
7808,0,0,34,10,0,0,0,0,32,11
7809,0,0,0,60,0,0,0,0,0,29
7810,0,0,0,69,0,0,0,0,0,32
7811,0,0,0,0,0,0,0,0,0,0
7812,0,0,0,0,0,0,0,0,0,0
7813,0,0,0,63,0,0,0,0,0,31
7814,0,0,0,44,0,0,0,0,0,21
7815,0,0,44,5,0,0,0,0,22,2
7816,0,0,51,2,0,0,0,0,26,1
7817,0,0,20,21,0,0,0,0,10,10
7818,0,0,30,19,0,0,0,0,14,9
7819,0,0,2,31,0,0,0,0,1,16
7820,0,0,8,29,0,0,0,0,4,14
7821,0,0,61,4,0,0,0,0,30,2
7822,0,0,59,0,0,0,0,0,28,0
7823,0,0,38,10,0,0,0,0,18,6
7824,1,0,8,11,0,0,0,0,5,18
7825,0,0,0,0,0,0,0,0,0,0
7826,0,0,0,0,0,0,0,0,0,0
7827,0,0,0,0,0,0,0,0,0,0
7828,0,0,0,0,0,0,0,0,0,0
7829,0,0,34,7,0,0,0,0,35,12
7830,0,0,66,0,0,0,0,0,65,0
7831,0,0,27,11,0,0,0,0,27,19
7832,0,0,0,48,0,0,0,0,0,86
7833,0,0,0,70,0,0,0,0,0,34
7834,0,0,0,65,0,0,0,0,0,30
7835,0,0,0,0,0,0,0,0,0,0
7836,0,0,0,0,0,0,0,0,0,0
7837,0,0,7,35,0,0,0,0,3,17
7838,0,0,24,5,0,0,0,0,12,3
7839,0,0,16,7,0,0,0,0,8,3
7840,0,0,47,1,0,0,0,0,24,1
7841,0,0,17,46,0,0,0,0,8,23
7842,0,0,0,70,0,0,0,0,0,35
7843,0,0,0,66,0,0,0,0,0,33
7844,0,0,0,70,0,0,0,0,0,34
7845,0,0,0,89,0,0,0,0,0,48
7846,0,0,0,65,0,0,0,0,0,37
7847,0,0,0,90,0,0,0,0,0,50
7848,0,0,0,39,0,0,0,0,0,64
7849,0,0,0,0,0,0,0,0,0,0
7850,0,0,0,0,0,0,0,0,0,0
7851,0,0,0,0,0,0,0,0,0,0
7852,0,0,0,0,0,0,0,0,0,0
7853,0,0,33,4,0,0,0,0,33,7
7854,0,0,43,3,0,0,0,0,43,5
7855,0,0,10,29,0,0,0,0,10,52
7856,0,0,16,18,0,0,0,0,16,33
7857,0,0,32,6,0,0,0,0,19,3
7858,0,0,14,7,0,0,0,0,9,4
7859,0,0,0,0,0,0,0,0,0,0
7860,0,0,0,0,0,0,0,0,0,0
7861,0,0,5,26,0,0,0,0,2,13
7862,0,0,22,22,0,0,0,0,11,11
7863,0,0,0,51,0,0,0,0,0,25
7864,0,0,1,56,0,0,0,0,1,26
7865,0,0,38,10,0,0,0,0,19,5
7866,0,0,0,69,0,0,0,0,0,33
7867,0,0,1,51,0,0,0,0,0,25
7868,0,0,0,60,0,0,0,0,0,29
7869,0,0,12,38,0,0,0,0,6,21
7870,0,0,21,40,0,0,0,0,11,22
7871,0,0,3,64,0,0,0,0,2,35
7872,0,0,0,35,0,0,0,0,0,56
7873,0,0,0,0,0,0,0,0,0,0
7874,0,0,0,0,0,0,0,0,0,0
7875,0,0,0,0,0,0,0,0,0,0
7876,0,0,0,0,0,0,0,0,0,0
7877,0,0,24,2,0,0,0,0,24,3
7878,0,0,21,20,0,0,0,0,21,35
7879,0,0,61,0,0,0,0,0,61,0
7880,0,0,4,43,0,0,0,0,4,75
7881,0,0,0,61,0,0,0,0,0,30
7882,0,0,23,14,0,0,0,0,13,7
7883,0,0,0,0,0,0,0,0,0,0
7884,0,0,0,0,0,0,0,0,0,0
7885,0,0,0,31,0,0,0,0,0,16
7886,0,0,16,32,0,0,0,0,8,16
7887,0,0,33,3,0,0,0,0,17,2
7888,0,0,14,17,0,0,0,0,7,10
7889,0,0,48,4,0,0,0,0,23,2
7890,0,0,70,0,0,0,0,0,35,0
7891,0,0,43,3,0,0,0,0,22,2
7892,0,0,69,0,0,0,0,0,32,0
7893,0,0,60,0,0,0,0,0,12,0
7894,0,0,31,35,0,0,0,0,0,19
7895,0,0,34,10,0,0,0,0,0,5
7896,3,0,14,4,0,0,0,0,0,7
7897,0,0,0,0,0,0,0,0,0,0
7898,0,0,0,0,0,0,0,0,0,0
7899,0,0,0,0,0,0,0,0,0,0
7900,0,0,0,0,0,0,0,0,0,0
7901,0,0,66,0,0,0,0,0,33,0
7902,0,0,70,0,0,0,0,0,62,0
7903,0,0,70,0,0,0,0,0,68,0
7904,0,0,5,24,0,0,0,0,6,43
7905,0,0,30,4,0,0,0,0,17,2
7906,0,0,18,4,0,0,0,0,11,2
7907,0,0,0,0,0,0,0,0,0,0
7908,0,0,0,0,0,0,0,0,0,0
7909,0,0,66,0,0,0,0,0,32,0
7910,0,0,70,0,0,0,0,0,35,0
7911,0,0,25,15,0,0,0,0,13,7
7912,0,0,18,8,0,0,0,0,9,4
7913,0,0,20,11,0,0,0,0,10,5
7914,0,0,0,50,0,0,0,0,0,24
7915,0,0,0,53,0,0,0,0,0,26
7916,0,0,10,29,0,0,0,0,5,13
7917,0,0,63,2,0,0,0,0,28,1
7918,0,0,63,1,0,0,0,0,32,0
7919,0,0,25,15,0,0,0,0,12,8
7920,0,0,70,0,0,0,0,0,33,0
7921,0,0,0,0,0,0,0,0,0,0
7922,0,0,0,0,0,0,0,0,0,0
7923,0,0,0,0,0,0,0,0,0,0
7924,0,0,0,0,0,0,0,0,0,0
7925,0,0,0,0,0,0,0,0,0,0
7926,0,0,0,0,0,0,0,0,0,0
7927,0,0,95,0,0,0,0,0,5,0
7928,0,0,26,27,0,0,0,0,1,13
7929,0,0,42,24,0,0,0,0,2,12
7930,0,0,13,5,0,0,0,0,0,3
7931,0,0,92,0,0,0,0,0,5,0
7932,0,0,97,0,0,0,0,0,5,0
7933,0,0,1,0,0,0,0,0,0,0
7934,0,0,0,0,0,0,0,0,0,0
7935,0,0,0,0,0,0,0,0,0,0
7936,0,0,2,44,0,0,0,0,0,19
7937,0,0,19,1,0,0,0,0,3,0
7938,0,0,65,0,0,0,0,0,11,0
7939,0,0,38,14,0,0,0,0,6,7
7940,0,0,2,50,0,0,0,0,0,25
7941,0,0,65,2,0,0,0,0,11,1
7942,0,0,56,3,0,0,0,0,9,2
7943,0,0,60,1,0,0,0,0,10,0
7944,0,0,0,58,0,0,0,0,0,29
7945,0,0,0,0,0,0,0,0,0,0
7946,0,0,0,0,0,0,0,0,0,0
7947,0,0,0,0,0,0,0,0,0,0
7948,0,0,0,0,0,0,0,0,0,0
7949,0,0,0,0,0,0,0,0,0,0
7950,0,0,0,0,0,0,0,0,0,0
7951,0,0,6,42,0,0,0,0,0,21
7952,0,0,3,38,0,0,0,0,0,19
7953,0,0,19,30,0,0,0,0,1,13
7954,0,0,0,47,0,0,0,0,0,23
7955,0,0,8,33,0,0,0,0,0,17
7956,0,0,44,10,0,0,0,0,1,5
7957,0,0,0,0,0,0,0,0,0,0
7958,0,0,0,0,0,0,0,0,0,0
7959,0,0,0,0,0,0,0,0,0,0
7960,0,0,21,19,0,0,0,0,4,8
7961,0,0,49,4,0,0,0,0,9,2
7962,0,0,0,54,0,0,0,0,0,24
7963,0,0,10,51,0,0,0,0,2,25
7964,0,0,44,25,0,0,0,0,7,12
7965,0,0,0,66,0,0,0,0,0,33
7966,0,0,0,56,0,0,0,0,0,28
7967,0,0,0,70,0,0,0,0,0,35
7968,0,0,33,6,0,0,0,0,15,14
7969,0,0,0,0,0,0,0,0,0,0
7970,0,0,0,0,0,0,0,0,0,0
7971,0,0,0,0,0,0,0,0,0,0
7972,0,0,0,0,0,0,0,0,0,0
7973,0,0,0,48,0,0,0,0,0,48
7974,0,0,18,15,0,0,0,0,7,15
7975,0,0,0,55,0,0,0,0,0,54
7976,0,0,0,67,0,0,0,0,0,66
7977,0,0,0,68,0,0,0,0,0,33
7978,0,0,30,2,0,0,0,0,15,1
7979,0,0,0,0,0,0,0,0,0,0
7980,0,0,0,0,0,0,0,0,0,0
7981,0,0,22,1,0,0,0,0,11,1
7982,0,0,10,24,0,0,0,0,5,12
7983,0,0,5,37,0,0,0,0,2,17
7984,0,0,0,67,0,0,0,0,0,31
7985,0,0,0,70,0,0,0,0,0,31
7986,0,0,0,67,0,0,0,0,0,32
7987,0,0,15,39,0,0,0,0,7,19
7988,0,0,0,70,0,0,0,0,0,34
7989,0,0,14,29,0,0,0,0,7,20
7990,0,0,30,5,0,0,0,0,15,4
7991,0,0,29,16,0,0,0,0,15,12
7992,0,0,26,12,0,0,0,0,13,28
7993,0,0,0,0,0,0,0,0,0,0
7994,0,0,0,0,0,0,0,0,0,0
7995,0,0,0,0,0,0,0,0,0,0
7996,0,0,0,0,0,0,0,0,0,0
