"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
4247,2518,6043,2270,2223,2154,35895,669,5482,17551,5302,1479,4366,7456
4248,2458,5975,2294,2189,2082,33643,577,5244,16927,4637,1298,4315,7446
4249,2459,5880,2304,2178,1973,31939,559,5104,16393.5,4065,1286,4220,7421
4250,2449,5613,2321,2165,1918,30319,565,5039,16122.5,3709,1211,4167,7401
4251,2414,5754,2285,2145,1888,30232,568,4992,16142.5,3577,1174,4151,7373
4252,2358,5741,2328,2124,1883,30340,585,5012,16252,3389,1175,4109,7336
4253,2363,5355,2411,2125,1917,33427,590,5171,16586,3148,1149,4188,7341
4254,2327,4995,2508,2152,1854,38658,587,5262,17319,2892,1480,4188,7378
4255,2312,5218,2708,2205,2014,45697,588,5390,19015.5,2615,1746,4400,7444
4256,2315,4327,2869,2217,2237,53505,585,5504,20956.5,2773,2289,4487,7528
4257,2331,2879,3003,2228,2386,59965,537,5604,21875,2823,2387,4616,7591
4258,2418,3027,2836,2243,2376,65129,498,5675,22456.5,2848,2450,4644,7626
4259,2470,2564,2719,2223,2143,67995,495,5705,22736,2986,2420,4566,7639
4260,2317,2354,2450,2205,1288,67628,494,5682,22188,2845,1959,4508,7642
4261,2204,2330,2482,2208,1245,64975,500,5629,21606,2609,1573,4443,7633
4262,2207,2561,2491,2226,1414,60534,505,5681,21861.5,2512,1830,4522,7619
4263,2486,2968,2586,2238,2055,54482,528,5729,22894,2633,2591,4698,7611
4264,2437,4055,2683,2285,2460,50951,609,5727,24405,2933,2741,4706,7592
4265,2474,5590,2626,2342,2432,46946,710,5693,24424.5,3887,2753,4820,7543
4266,2482,6215,2590,2410,2434,42707,721,5651,23787,4905,2889,4819,7501
4267,2543,6231,2557,2412,2350,41339,739,5546,23258,5317,2774,4804,7487
4268,2553,6246,2518,2451,2311,40177,738,5558,22739,5478,2652,4725,7497
4269,2560,5947,2443,2404,2484,39627,739,5610,21601,5500,2448,4737,7494
4270,2558,5954,2311,2335,2393,38134,706,5789,19594.5,5259,2121,4462,7485
4271,2352,5946,2340,2230,2330,37504,687,5601,17966,4832,1679,4449,7227
4272,2314,5890,2370,2197,2179,36243,666,5491,17565.5,4550,1526,4281,7214
4273,2281,5822,2355,2217,2129,35974,573,5467,17439,4498,1514,4255,7191
4274,2241,5785,2318,2192,2094,35744,600,5422,17060,4647,1518,4281,7164
4275,2197,5791,2328,2172,2090,36791,637,5441,17145.5,4756,1542,4404,7115
4276,2244,5821,2561,2176,2171,39259,779,5526,17132,5504,2574,4914,7115
4277,2247,6033,2890,2201,2463,46584,1061,6109,19899.5,6732,3228,5142,7171
4278,2457,6322,3079,2303,3073,54912,1132,6314,24465.5,7422,3338,5251,7408
4279,2464,6529,3132,2362,3583,63092,1162,6433,26143.5,7585,3501,5308,7521
4280,2448,6630,3178,2393,3815,70974,1163,6475,26920.5,7695,3542,5314,7590
4281,2446,6650,3118,2437,3899,76210,1121,6542,27126.5,7635,3546,5341,7647
4282,2449,6518,3082,2418,3894,80384,914,6606,26865,7358,3584,5383,7696
4283,2433,6513,2968,2385,3830,81809,900,6605,26473,7122,3642,5379,7763
4284,2439,6510,2906,2378,3707,81241,899,6579,25740,6814,3584,5432,7783
4285,2434,6635,2856,2347,3620,78843,893,6541,25533,6711,3574,5451,7782
4286,2454,6560,2827,2341,3668,75380,922,6155,25632.5,6954,3548,5464,7753
4287,2492,6440,2747,2401,3566,69724,922,6054,26834.5,7471,3547,5523,7732
4288,2501,6145,2691,2414,3787,64840,1131,6310,28129.5,8031,3503,5445,7705
4289,2496,5940,2677,2409,3664,59613,1173,6578,28206,8360,3521,5452,7623
4290,2390,5846,2641,2369,3406,56357,1204,6540,27708.5,8733,3500,5381,7668
4291,2308,5765,2576,2357,3412,54047,1206,5881,26684,8868,3235,5284,7702
4292,2328,5728,2485,2366,3023,51476,1192,5518,25592,8877,3152,5325,7741
4293,2318,5754,2499,2353,2719,50884,1127,5305,23757,8565,3044,5357,7804
4294,2228,5756,2449,2314,2389,48042,1091,4898,21393.5,8158,2983,5267,7645
4295,1989,5654,2445,2212,2366,46450,829,4595,19849.5,7425,2771,5109,7489
4296,1953,5568,2381,2185,2184,43983,832,4484,19221,6968,2322,5062,7412
4297,1947,5561,2325,2172,2115,43049,837,4501,18985.5,6723,2296,4945,7341
4298,1936,5513,2317,2181,2087,42631,838,4540,18781,6660,2307,4899,7290
4299,1926,5505,2311,2204,2087,42640,839,4615,18665.5,6587,2437,4856,7178
4300,1930,5499,2305,2208,2167,45101,839,4942,19060,7284,3406,4771,7140
4301,2004,5321,2475,2269,2464,51982,1117,5388,22512,8334,3739,4934,7158
4302,2451,5577,2659,2325,3099,56810,1146,5526,25741.5,8983,3764,5185,7384
4303,2457,5821,2790,2378,3589,61900,1143,5676,27077.5,8885,3759,5323,7504
4304,2504,6167,2801,2383,3870,65241,1139,5610,27602,8788,3760,5264,7553
4305,2500,6608,2820,2371,3889,68508,1100,5602,27041.5,8461,3753,5267,7611
4306,2573,6726,2836,2410,3800,72494,1091,5568,27411,8321,3820,5280,7667
4307,2522,6753,2792,2411,3959,74568,1080,5546,27223,8160,3936,5203,7691
4308,2518,6769,2752,2418,3937,74477,1063,5552,27147.5,8262,3939,5116,7708
4309,2508,6724,2845,2408,3665,71897,1037,5533,26818.5,8222,3958,5160,7713
4310,2518,6657,2797,2365,3753,68911,1046,5520,26074.5,8689,3838,5202,7707
4311,2542,6907,2795,2323,3577,65133,1062,5530,26823,8727,3693,5183,7681
4312,2555,6694,2784,2332,3576,62388,1086,5607,27295.5,8832,3521,5219,7635
4313,2531,6575,2748,2334,3442,59532,1131,5788,27070,8964,3258,5206,7579
4314,2518,6519,2720,2345,3174,57619,1133,5878,27933,9016,3216,5218,7618
4315,2470,6437,2673,2330,3146,55227,1136,5753,27824,9113,3195,5112,7634
4316,2343,6394,2564,2339,2882,53641,1120,5738,25913.5,8992,3064,5162,7671
4317,2222,5669,2593,2340,2732,51836,1102,5524,23877.5,8935,3058,5191,7681
4318,2077,5696,2447,2332,2420,48383,825,5101,21166,8828,3010,5168,7566
4319,2054,5578,2405,2173,2399,42464,815,4941,19937.5,8177,2635,4848,7536
4320,2046,5518,2302,2131,2186,40673,828,4987,19111.5,7560,2375,4766,7542
4321,2056,5500,2248,2096,2087,39388,829,4978,18805.5,7370,2159,4765,7584
4322,2069,5493,2206,2100,2029,39270,830,4975,18444.5,7042,2068,4689,7683
4323,2062,5456,2197,2113,1984,39912,830,5120,18504.5,7215,2027,4614,7697
4324,2060,5498,2278,2109,2094,42823,831,5761,19153.5,7604,2569,4903,7727
4325,2030,5730,2345,2167,2505,51025,946,6253,21931,8381,3304,5049,7817
4326,2281,6046,2534,2240,2948,55632,972,6734,25404,8750,3655,5131,8089
4327,2311,6297,2550,2271,3440,60046,980,6837,26505.5,9005,3750,5134,8197
4328,2310,6344,2620,2273,3650,62422,977,6891,26307.5,9085,3691,5125,8248
4329,2304,6333,2645,2284,3711,64444,954,6998,26263,9203,3693,5067,8279
4330,2293,6312,2718,2284,3860,66870,953,6978,26065.5,9139,3841,5053,8283
4331,2311,6291,2781,2272,3844,68841,931,6980,25692.5,9022,3919,4945,8220
4332,2311,6250,2853,2271,3803,69379,925,6979,25532,9025,3896,4870,8224
4333,2268,6219,2856,2239,3835,68862,929,6955,24940.5,9067,3850,4849,8237
4334,2198,6202,2920,2242,3793,67241,832,6541,25391,9185,3840,4777,8248
4335,2190,6205,2883,2233,3332,64093,834,6422,25900,9225,3831,4794,8254
4336,2213,6217,2941,2237,3837,61393,938,6646,27039.5,9317,3738,4825,8296
4337,2161,6203,2999,2232,3389,58864,954,6922,27328.5,9353,3906,4706,8259
4338,2084,6209,2990,2235,3149,56257,960,6824,26867.5,9206,3905,4676,8300
4339,2065,6183,2833,2239,3156,54086,964,6263,26413,9201,3755,4573,8320
4340,1969,6147,2832,2234,2772,52818,953,6125,25242,9309,3758,4528,8252
4341,1979,5847,2798,2209,2861,51826,824,5962,23781,9303,3539,4487,8217
4342,1975,5739,2688,2199,2729,48761,692,6067,21258,8978,3276,4393,8204
4343,1968,5004,2459,2273,2371,45059,715,5935,19204,8366,2231,3834,8291
4344,1954,5213,2481,2250,2207,42984,704,5843,18373.5,7897,2158,3589,8344
4345,1963,5408,2440,2239,2111,42902,571,5776,18561,7703,1908,3548,8388
4346,1956,5354,2347,2226,2043,42857,567,5702,18464,7191,1859,3553,8443
4347,1950,5346,2403,2204,2011,43552,567,5696,18196,7229,1988,3623,8395
4348,1944,5383,2495,2245,2111,46391,580,5764,18334,7522,3009,3966,8386
4349,1948,5498,2570,2289,2494,52148,694,6252,20935.5,8064,3493,4315,8433
4350,2105,5679,2704,2320,2798,58749,753,6435,24220.5,8579,3981,4817,8563
4351,2105,5935,2773,2334,3082,60788,756,6503,25620,9033,3978,4893,8723
4352,2116,6128,2732,2326,3212,61896,753,6495,25752.5,8916,3993,4897,8872
4353,2111,6447,2694,2335,3228,62671,738,6541,25024.5,8884,4002,4921,8948
4354,2138,6536,2693,2329,3223,64207,735,6501,24478.5,8400,4002,4915,8997
4355,2111,6575,2684,2298,3199,65831,716,6516,24058,8185,4011,4905,9078
4356,2091,6599,2696,2331,3157,66358,687,6482,23362,8185,4017,4909,9091
4357,2057,6683,2746,2323,3133,65573,701,6461,23382,8324,4015,4840,9007
4358,1980,6732,2815,2296,3130,64083,712,6508,23387,8213,4038,4810,8975
4359,2007,6677,2780,2322,3155,61492,720,6486,24605.5,8696,4055,4857,8887
4360,1977,6625,2819,2298,3188,59317,722,6579,25525.5,9252,3983,4862,8775
4361,1985,6573,2811,2295,3033,57526,750,6571,26313,9542,3844,4867,8598
4362,1981,6584,2765,2311,2945,55390,785,6575,26347,9436,3862,4701,8518
4363,1991,6506,2674,2316,3075,53346,788,6432,25658.5,9271,3683,4630,8579
4364,1997,6518,2701,2340,2829,50694,766,6452,25207,9208,3666,4566,8480
4365,1997,5795,2652,2276,2676,48253,750,6337,23611,8966,3332,4571,8426
4366,1935,5707,2645,2297,2589,45261,724,6201,21104.5,8750,2992,4504,8407
4367,1893,5653,2620,2227,2323,41936,723,5642,19818.5,7707,2906,4120,8426
4368,1895,5579,2605,2204,2138,40535,741,5445,19019.5,7355,2798,3935,8344
4369,1873,5544,2588,2202,2049,39366,742,5378,18771,7298,2721,3899,8293
4370,1859,5537,2578,2201,2023,39171,740,5322,18625.5,7209,2628,3918,8255
4371,1850,5532,2529,2163,1967,39143,734,5560,18508,7292,2580,3906,8221
4372,1844,5545,2564,2172,2038,41349,742,5948,18322.5,7645,2963,3990,8153
4373,1857,5704,2621,2241,2420,46537,764,6258,20431,7894,3606,4286,8062
4374,2128,5907,2864,2362,2964,52410,813,6430,23465.5,8256,4143,4512,7962
4375,2449,6154,2907,2412,3470,57641,854,6440,25344,8511,4176,4642,7995
4376,2450,6297,2903,2399,3728,61971,845,6460,25089.5,8716,4187,4661,8044
4377,2477,6699,2905,2397,3842,65689,820,6422,24119,8771,4187,4654,8069
4378,2477,6808,2905,2405,3834,69471,808,6406,23630.5,8451,4184,4567,8096
4379,2448,6904,2933,2386,3731,71906,802,6398,23641,8654,4166,4583,8113
4380,2446,6803,2946,2356,3590,73189,762,6435,23221,8526,4166,4589,8108
4381,2423,6782,2930,2344,3355,72276,766,6428,22363.5,8591,4157,4628,8085
4382,2312,6618,2946,2349,3364,69345,768,6415,23012,8696,4158,4616,8021
4383,2360,5412,2915,2327,3658,66239,768,6416,23907,8886,4161,4673,7938
4384,2358,5412,2933,2354,3727,61183,807,6429,25218.5,9470,4174,4687,7860
4385,2340,5443,2935,2340,3707,55630,829,6369,25609.5,9751,4115,4640,7769
4386,2260,5460,2870,2336,3520,50645,838,6370,25234.5,9563,4114,4670,7695
4387,2200,5375,2769,2334,3561,46973,841,6270,24509.5,9367,3927,4658,7642
4388,2145,5266,2725,2326,3272,44241,840,6174,23886,9365,3939,4646,7566
4389,2030,5307,2684,2283,3150,41909,833,5957,22135.5,9347,3936,4560,7502
4390,1986,5293,2643,2261,3092,38917,823,5483,19506.5,9109,3664,4521,7465
4391,2073,5453,2493,2144,2790,35764,721,5135,18543,7520,3481,4383,7386
4392,1964,5392,2467,2199,2735,34483,727,4949,18271,6024,3228,4366,7321
4393,1915,5366,2450,2204,2653,33329,725,4900,17955,5134,3025,4323,7280
4394,1903,5318,2460,2167,2569,32261,713,4867,17598,4730,2902,4293,7242
4395,1900,5264,2463,2158,2519,31848,621,4841,17333.5,4690,2867,4267,7225
4396,1895,5263,2459,2158,2515,32205,631,4958,17192,4623,2926,4289,7225
4397,1899,5284,2568,2174,2606,35879,734,5267,17755.5,4607,3297,4267,7224
4398,1896,5348,2612,2206,2754,42221,746,5505,19627,4507,3357,4499,7223
4399,1955,5521,2634,2258,2952,50551,723,5716,21595,4483,3514,4703,7284
4400,2158,5745,2629,2291,3152,59143,705,5706,22553.5,4315,3764,5014,7455
4401,2269,5845,2574,2306,3337,65619,578,5744,23377,4051,3727,5074,7610
4402,2320,5847,2573,2297,3395,70031,549,5700,23653,3980,3710,5109,7695
4403,2302,5864,2592,2281,3347,71388,549,5701,23364.5,3998,3726,5148,7755
4404,2293,5836,2618,2253,3336,70702,549,5762,22787,3714,3659,5171,7781
4405,2255,5787,2627,2211,3306,67592,554,5797,22031,3710,3671,5138,7774
4406,2184,5754,2588,2219,3293,63870,560,5925,21803,3703,3706,5110,7742
4407,2217,5779,2568,2209,3278,57767,610,5948,22703,3788,3698,5132,7699
4408,2207,5718,2586,2215,3411,51240,719,6021,24033.5,4380,3695,5157,7645
4409,2195,5626,2604,2208,3471,46383,766,6227,24201,5241,3669,4990,7598
4410,2174,5620,2536,2212,3397,42406,774,6200,23950,5920,3632,5049,7551
4411,2211,5510,2543,2199,3187,40531,775,6009,23014.5,6041,3620,5048,7537
4412,2051,5534,2526,2182,3062,39145,772,6013,22060,6203,3406,5100,7459
4413,2040,5494,2521,2165,3016,37509,765,6005,21710.5,6348,3154,5079,7520
4414,2047,5468,2522,2127,2945,34555,750,5565,19789,5843,3119,5005,7527
4415,1877,5425,2433,2105,2927,32988,688,5197,18051.5,5364,3301,4579,7455
4416,1851,5439,2429,2057,2808,31288,683,5087,17439,4495,3257,4399,7331
4417,1817,5428,2379,2069,2706,29983,684,5132,16843.5,4039,3163,4309,7205
4418,1806,5409,2371,2056,2647,29582,682,5110,16537,3799,3130,4219,7088
4419,1801,5348,2332,2055,2609,29451,670,5096,16237,3705,3191,4190,7018
4420,1824,5366,2327,2065,2580,29814,580,5005,15990,3464,3521,4217,6952
4421,1852,5342,2347,2061,2615,32685,634,5154,15988,3230,3597,4381,6864
4422,1854,5340,2472,2085,2723,37427,717,5439,17149.5,2996,3827,4437,6815
4423,1951,5456,2501,2096,3021,43455,716,5436,19154.5,2766,3788,4596,6813
4424,2099,5625,2548,2157,3251,50225,680,5583,20560,2917,3997,4764,6860
4425,2177,5694,2540,2161,3630,55524,602,5655,21421,2937,3881,4939,6876
4426,2270,5725,2526,2149,3850,59074,685,5700,21468.5,2966,3722,5088,6848
4427,2269,5784,2493,2151,3983,60420,677,5692,21687.5,3091,3555,5184,6789
4428,2266,5667,2524,2148,3980,58919,569,5624,21076,2998,3541,5248,6784
4429,2257,5677,2579,2148,3987,55001,561,5519,20904.5,2962,3464,5261,6776
4430,2271,5541,2603,2112,4070,51437,567,5434,21188.5,2935,3489,5240,6740
4431,2279,5724,2674,2140,4190,48446,670,5525,22682,3185,3584,5162,6697
4432,2284,5728,2602,2165,4401,44657,719,5840,24150,3529,3658,5184,6672
4433,2258,5675,2610,2206,4475,43126,750,6040,24332,4310,3803,5117,6660
4434,2245,5651,2572,2217,4474,41982,790,6096,24053,5275,3892,5097,6634
4435,2247,5625,2546,2218,4376,41439,792,5913,23334,5487,3903,5009,6620
4436,2139,5596,2520,2216,4191,40896,783,5965,22461.5,5627,3819,4963,6684
4437,2046,5575,2513,2215,3950,40358,762,5790,21532,5634,3890,4982,6748
4438,1990,5555,2464,2192,3547,38833,710,5627,19349,5490,3678,4965,6763
4439,1759,5375,2387,2189,3297,38366,728,5280,17852.5,4994,3620,4938,6559
4440,1751,5283,2304,2183,3141,37455,717,5220,18317,4643,3291,4888,6515
4441,1754,5202,2311,2154,3060,36989,612,5233,18164.5,4598,3154,4837,6486
4442,1760,5184,2355,2134,2991,36284,681,5258,17908,4608,3111,4784,6464
4443,1770,5242,2414,2125,2943,36447,721,5281,17966,4799,3314,4718,6378
4444,1767,5217,2444,2127,3048,38299,746,5607,17977,5623,3875,4689,6420
4445,2100,4982,2646,2192,3625,45555,911,6033,20337.5,7032,4269,4555,6516
4446,2260,5188,2832,2282,4692,53231,1164,6399,24141.5,7982,4338,4589,6531
4447,2410,6016,2784,2336,4787,58405,1163,6495,24649.5,8057,4346,4536,6702
4448,2380,6214,2799,2354,4776,62645,1156,6602,24556,8031,4393,4593,6831
4449,2306,6294,2798,2349,4778,65749,1127,6712,23831.5,8004,4448,4643,6949
4450,2301,6314,2816,2351,4724,68394,1118,6701,23649.5,7752,4256,4767,7030
4451,2308,6098,2822,2356,4706,69735,1097,6620,24080,7555,4284,4894,7084
4452,2306,6004,2903,2359,4700,70056,1097,6562,23628,7331,4318,4947,7029
4453,2298,6048,2968,2353,4692,68720,892,6440,23801,7088,4277,4855,7030
4454,2248,5853,3027,2332,4813,66426,901,6427,24741.5,7196,4294,4809,6997
4455,2273,5766,2920,2342,4840,63207,901,6414,26818,7746,4299,4799,6932
4456,2300,5779,2922,2336,4817,59161,1131,6571,28308,8381,4293,4776,6875
4457,2313,5783,2994,2300,4886,55815,1163,6650,28366,8661,4136,4800,6821
4458,2239,5721,2835,2282,4843,52748,1183,6676,27946,9020,4273,4684,6846
4459,2258,5614,2798,2279,4729,50469,1187,6375,26715.5,9162,4193,4555,6839
4460,2212,5543,2804,2281,4378,48200,1144,6408,25501,9171,4141,4574,6833
4461,2097,5503,2852,2237,4116,47032,1125,6243,22939,8785,3924,4616,6838
4462,2069,5454,2999,2226,3631,45620,1098,5591,20290.5,8416,3669,4592,6794
4463,1939,5392,2983,2022,3157,39067,866,5307,18974,7675,3729,4070,6593
4464,1935,5295,3043,1991,2880,39413,841,5182,18002,7121,3719,3935,6471
4465,1878,5232,3082,1979,2814,40276,824,5203,18180,6967,3541,3861,6371
4466,1844,5115,3170,1957,2754,40867,707,5295,17995.5,6911,3437,3776,6310
4467,1838,5036,3216,1964,2714,42684,701,5388,18054.5,6882,3528,3698,6220
4468,1925,4891,3186,1975,2862,45932,730,5757,18415,7478,3724,3779,6192
4469,2275,4919,3241,2039,3770,53804,898,6101,20595.5,8585,3534,4245,6227
4470,2304,5202,3428,2079,4416,61632,1166,6490,23531,9556,3688,4324,6386
4471,2326,5454,3458,2127,4747,68814,1161,6484,25090.5,9459,3820,4369,6556
4472,2312,5511,3513,2130,4865,74364,924,6632,24878,9404,3817,4452,6608
4473,2258,5505,3519,2126,4825,79040,881,6714,24174.5,8966,3811,4542,6677
4474,2242,5553,3475,2194,4592,82121,876,6761,24473.5,8933,3844,4560,6685
4475,2192,4845,3300,2204,4243,83490,760,6665,24610,8818,3531,4785,6657
4476,2172,4543,3159,2233,3835,82922,748,6613,24371.5,9055,3570,4893,6615
4477,2116,4627,3129,2227,3757,80112,694,6577,24090.5,8980,3598,4878,6632
4478,2164,4777,3047,2229,3934,77420,686,6526,24216.5,9424,3742,4836,6623
4479,2246,5536,3023,2228,4103,73656,777,6428,25081,9384,3815,4857,6637
4480,2242,5838,2913,2221,4579,70044,764,6574,26467.5,9719,3889,4840,6796
4481,2243,5769,2875,2213,4513,67120,818,6581,26393.5,9807,4246,4561,6700
4482,2234,5644,2885,2180,4518,64351,1105,6627,26034.5,9832,4264,4495,6699
4483,2195,5470,2804,2174,4360,60475,1126,6343,24716,9914,4269,4399,6650
4484,2142,5120,2776,2173,4198,57531,1147,6249,24201.5,9824,4264,4395,6626
4485,2122,5023,2603,2162,4043,54871,1157,6021,23397.5,9675,4221,4423,6670
4486,1940,4925,2584,2150,3516,51252,911,5683,20830.5,9419,4077,4412,6685
4487,1879,4450,2488,1995,2956,45902,802,5627,18520,8958,3747,4554,6647
4488,1945,4349,2481,1961,2787,43212,702,5595,18752,8351,3344,4475,6625
4489,1921,4313,2547,1953,2659,41551,679,5554,18673,8152,3311,4407,6619
4490,1920,4305,2562,1943,2611,40678,686,5559,18434,7746,3149,4338,6639
4491,1927,4303,2629,1959,2583,40612,733,5587,18383.5,7874,3174,4240,6574
4492,1927,4322,2784,1972,2591,43041,823,6137,18545,8386,3388,4146,6571
4493,2131,4462,2830,2020,3300,50008,995,6651,21146.5,9409,3365,4142,6606
4494,2084,5005,2923,2072,4125,55854,1137,6790,24407,9926,3504,4216,6692
4495,2243,5133,2994,2075,4287,59275,1141,6852,26125.5,10243,3594,4265,7067
4496,2245,5262,2924,2085,4255,62524,1204,6881,26730,10236,3534,4364,7155
4497,2342,5264,2938,2063,4401,65892,1179,6954,26238.5,10339,3392,4600,7231
4498,2346,5185,2891,2059,4449,70153,930,7025,26682,10314,3355,4696,7266
4499,2369,5296,2697,2096,4321,73090,953,7089,26794,10160,3301,4652,7285
4500,2388,5146,2585,2101,4345,74310,970,7125,26187.5,10175,3332,4735,7253
4501,2397,5095,2596,2116,4342,72606,958,7117,25619.5,10299,3374,4759,7224
4502,2369,5095,2536,2547,4393,69841,952,7005,25315.5,10293,3323,4596,7106
4503,2353,5128,2505,2613,4462,65786,1040,6997,26483.5,10172,3381,4577,7110
4504,2343,5512,2465,2644,4508,61091,1198,6939,27747,10113,3295,4498,7201
4505,2334,5413,2544,2719,4607,56711,1234,6955,27745,9922,3249,4551,7132
4506,2269,5401,2595,2835,4506,53213,1587,6843,26842.5,9883,3471,4663,7115
4507,2213,5287,2553,2889,4464,50035,1585,6342,25410.5,9840,3748,4747,6985
4508,2124,5416,2538,2888,4304,47708,1256,6167,24559,9824,3737,4826,6763
4509,2045,5170,2491,2912,4052,45268,1211,6062,23160,9798,3713,4885,6745
4510,2043,5067,2401,2857,3607,42900,1170,5992,21071,9357,3592,4921,6679
4511,1983,4923,2255,2918,2972,41388,870,5914,19621,8295,3567,4658,6586
4512,1982,4940,2210,2910,2786,39411,858,5898,19056.5,7711,3491,4406,6537
4513,1970,4955,2170,2874,2723,38443,858,5882,18445.5,7481,3346,4256,6490
4514,1982,4924,2196,2902,2628,37561,857,5900,18001.5,7036,3303,4203,6450
4515,1972,4962,2206,2863,2595,38069,855,6018,17993.5,7065,3336,4301,6332
4516,1972,4906,2320,2861,2718,40005,859,6068,18714,7440,3909,4582,6271
4517,2361,4934,2502,2825,3901,46055,1141,6421,21543.5,8338,4216,4692,6327
4518,2299,5241,2680,2937,4465,51936,1180,6682,24660,9211,4259,4686,6505
4519,2352,5327,2834,2973,4547,55625,1179,7084,25744.5,9903,4313,4670,6700
4520,2314,5371,2836,2885,4652,57876,1173,7207,25806.5,9859,4384,4684,6804
4521,2297,5331,2798,2900,4655,59205,1143,7335,14834.5,9813,4302,4712,6883
4522,2290,5288,2795,2951,4593,61375,1141,7373,0,9585,4316,4736,6919
4523,2323,5249,2810,2990,4623,62395,1162,7327,18802.5,9352,4317,4707,6940
4524,2331,5260,2840,2998,4627,62534,1164,7298,25112,9410,4277,4712,6918
4525,2304,5224,2800,2912,4642,61360,1174,7318,24886,9489,4328,4699,6787
4526,2344,4798,2771,2919,4465,60005,1186,7262,24924.5,9302,4424,4659,6724
4527,2328,4770,2771,2957,4464,57302,1184,7255,25881,9637,4405,4668,6640
4528,2330,4938,2803,2981,4568,54552,1180,7081,27201,9972,4382,4581,6710
4529,2270,4958,2837,3019,4597,53498,1225,7091,27280.5,10252,4319,4447,6585
4530,2273,4931,2803,2975,4595,51959,1249,7031,27083,10053,4421,4372,6578
4531,2247,4833,2798,2967,4652,50080,1251,6739,26368.5,9864,4406,4351,6479
4532,2186,5182,2809,2978,4766,48126,1231,6477,25300.5,9848,4434,4281,6438
4533,2222,5245,2668,2917,4613,45439,1151,6174,23861,9682,4281,4194,6376
4534,2254,5092,2624,2904,3962,42959,1114,5908,21233,9537,4294,4132,6273
4535,2142,5034,2718,2820,3780,40892,843,5677,19567,8693,3111,3923,6106
4536,2050,4949,2730,2839,3556,39459,804,5562,18829.5,8290,3102,3813,6012
4537,2051,4915,2723,2789,3337,38426,702,5416,18858.5,8108,3086,3730,5985
4538,2034,4919,2718,2773,3376,37923,699,5239,18584,8150,3054,3666,6005
4539,2013,4906,2725,2765,3413,38422,704,5226,18628.5,8179,3019,3605,6029
4540,2123,4884,2772,2803,3763,40674,793,5617,19569.5,8576,2969,3650,6054
4541,2226,5059,2818,2864,4007,46609,1058,5878,21807.5,9170,3790,3892,6222
4542,2365,5448,2964,2931,4255,51546,1127,6129,24247,9626,3780,4083,6604
4543,2382,5469,2989,3043,4460,55052,1143,6263,25597.5,9932,3801,4237,6730
4544,2362,5685,2981,3043,4447,57059,1145,6263,25731.5,10138,3803,4270,6793
4545,2364,5600,2964,3016,4570,59137,1150,6264,25409.5,10225,3805,4284,6832
4546,2380,5578,2975,3016,4608,62131,1143,6257,25116,10070,3807,4306,6876
4547,2377,5562,2979,3022,4620,64128,1120,6271,25556,10059,3808,4278,6886
4548,2372,5741,2972,3114,4369,65220,1105,6158,25494,9757,3811,4268,6705
4549,2369,5706,2937,3010,4356,64332,853,6056,25286,9694,3808,4252,6684
4550,2360,5694,2907,2972,4319,62748,856,5961,25468,9827,3788,4230,6649
4551,2356,5647,2877,2948,4299,60358,858,5894,26089,10005,3802,4378,6636
4552,2300,5890,2861,2918,4159,57860,857,5920,27213.5,10299,3820,4432,6620
4553,2303,5871,2881,2913,4153,55099,1112,5984,27249.5,10322,3826,4398,6585
4554,2290,5823,2848,2914,4128,52129,1142,6056,26823,10099,3807,4358,6564
4555,2296,5662,2816,2906,4184,49675,1136,6039,25851,9841,3739,4244,6387
4556,2331,5490,2777,2885,4186,47478,1111,5881,25187,9908,3741,4107,6264
4557,2233,5302,2778,2884,3866,45594,918,5734,23711.5,9884,3723,4072,6259
4558,2114,5258,2734,2865,3514,43221,818,5562,20648.5,9817,3716,4008,6302
4559,2116,4981,2744,2769,3556,40889,686,5194,18992,8108,3311,3594,6424
4560,2061,4903,2694,2738,3139,37947,686,5079,18188,6312,3288,3361,6450
4561,1935,4834,2610,2704,2956,37104,578,5055,18088,5337,3111,3251,6520
4562,1935,4782,2579,2694,2829,36694,569,5059,17641.5,4936,3022,3167,6577
4563,1930,4748,2561,2682,2801,36120,579,5053,17657,4904,2915,2999,6637
4564,1940,4745,2629,2685,2808,35859,579,5049,17699,4805,2968,3070,6703
4565,1986,4756,2612,2707,2819,38901,599,5182,18368,4897,2979,3312,6775
4566,2009,4817,2646,2730,2975,44381,711,5347,19757.5,4835,3130,3583,6822
4567,2113,4958,2739,2764,3309,51283,710,5616,22176,4927,3303,3805,6903
4568,2345,5138,2786,2780,3555,58810,696,5745,23230.5,4823,3315,4034,6973
4569,2451,5399,2775,2765,3762,64583,578,5779,23646,4439,3330,4211,6995
4570,2459,5401,2785,2753,3745,68671,552,5714,23317,4715,3336,4348,6969
4571,2508,5259,2812,2783,3625,70875,545,5687,23076,4674,3343,4442,6943
4572,2466,5241,2849,2774,3464,70041,542,5578,22371,4542,3355,4492,6858
4573,2452,5191,2890,2744,3381,67713,575,5585,21973,4491,3396,4451,6804
4574,2338,5171,2992,2742,3272,63745,577,5682,22108.5,4486,3414,4416,6749
4575,2294,5145,2874,2736,3248,58478,593,5790,22482.5,4687,3405,4463,6719
4576,2313,5177,2857,2742,3355,52136,729,5855,23779,5341,3437,4594,6711
